800
700
700
600
700
[22, 17] [0, 0]
613 818 632 1000
142 951 171 1000
142 927 171 951
581 956 613 1000
81 749 112 1000
581 894 613 956
232 927 266 1000
463 944 524 1000
266 903 302 1000
581 772 613 894
232 808 266 927
524 923 581 1000
377 929 463 1000
797 910 867 1000
302 779 334 1000
334 786 377 1000
171 792 215 1000
0 672 30 1000
632 538 661 1000
142 552 171 927
692 578 722 1000
112 584 142 1000
30 748 81 1000
740 762 797 1000
215 0 232 1000
722 0 740 1000
613 0 632 818
632 0 661 538
142 0 171 552
692 0 722 578
112 0 142 584
0 0 30 672
661 0 692 1000
81 0 112 749
581 0 613 772
302 0 334 779
232 0 266 808
266 0 302 903
334 0 377 786
171 0 215 792
867 714 1000 1000
30 0 81 748
740 0 797 762
524 0 581 923
463 0 524 944
797 0 867 910
377 0 463 929
867 0 1000 714
142 864 171 1000
232 958 266 1000
0 692 30 1000
740 962 797 1000
661 916 692 1000
661 822 692 916
661 701 692 822
81 848 112 1000
81 724 112 848
581 790 613 1000
302 821 334 1000
232 781 266 958
867 952 1000 1000
266 800 302 1000
334 823 377 1000
171 813 215 1000
377 896 463 1000
632 520 661 1000
142 521 171 864
692 531 722 1000
112 548 142 1000
30 719 81 1000
613 0 632 1000
632 0 661 520
142 0 171 521
692 0 722 531
112 0 142 548
740 659 797 962
524 674 581 1000
797 736 867 1000
463 670 524 1000
0 0 30 692
661 0 692 701
81 0 112 724
581 0 613 790
302 0 334 821
232 0 266 781
266 0 302 800
334 0 377 823
171 0 215 813
30 0 81 719
740 0 797 659
524 0 581 674
463 0 524 670
867 620 1000 952
797 0 867 736
377 0 463 896
867 0 1000 620
215 16 232 1000
215 0 232 16
0 922 30 1000
661 943 692 1000
232 926 266 1000
334 943 377 1000
81 880 112 1000
0 795 30 922
0 662 30 795
661 814 692 943
661 681 692 814
81 745 112 880
302 852 334 1000
334 821 377 943
171 810 215 1000
581 733 613 1000
524 825 581 1000
692 545 722 1000
112 568 142 1000
463 790 524 1000
867 897 1000 1000
30 726 81 1000
722 0 740 1000
613 0 632 1000
632 0 661 1000
740 722 797 1000
142 0 171 1000
692 0 722 545
112 0 142 568
797 718 867 1000
0 0 30 662
661 0 692 681
81 0 112 745
581 0 613 733
302 0 334 852
377 657 463 1000
232 0 266 926
266 0 302 1000
334 0 377 821
171 0 215 810
30 0 81 726
740 0 797 722
524 0 581 825
463 0 524 790
797 0 867 718
377 0 463 657
867 455 1000 897
867 0 1000 455
215 26 232 1000
215 13 232 26
215 0 232 13
142 702 171 1000
112 929 142 1000
112 876 142 929
266 937 302 1000
524 960 581 1000
112 776 142 876
302 831 334 1000
661 804 692 1000
81 806 112 1000
581 815 613 1000
0 781 30 1000
232 784 266 1000
266 742 302 937
334 812 377 1000
334 636 377 812
524 792 581 960
171 682 215 1000
463 755 524 1000
722 0 740 1000
377 789 463 1000
613 0 632 1000
632 0 661 1000
30 604 81 1000
797 715 867 1000
142 0 171 702
692 0 722 1000
867 837 1000 1000
112 0 142 776
0 0 30 781
740 565 797 1000
661 0 692 804
81 0 112 806
581 0 613 815
302 0 334 831
232 0 266 784
266 0 302 742
334 0 377 636
171 0 215 682
30 0 81 604
740 0 797 565
524 0 581 792
463 0 524 755
797 0 867 715
377 0 463 789
867 0 1000 837
215 12 232 1000
215 0 232 12
613 0 632 1000
171 954 215 1000
334 942 377 1000
632 823 661 1000
524 913 581 1000
302 815 334 1000
581 800 613 1000
81 768 112 1000
232 774 266 1000
632 552 661 823
632 279 661 552
632 0 661 279
692 672 722 1000
266 764 302 1000
112 678 142 1000
0 678 30 1000
661 680 692 1000
334 702 377 942
171 705 215 954
142 495 171 1000
142 0 171 495
524 660 581 913
797 723 867 1000
30 610 81 1000
692 0 722 672
112 0 142 678
0 0 30 678
661 0 692 680
740 586 797 1000
463 618 524 1000
81 0 112 768
377 711 463 1000
581 0 613 800
302 0 334 815
232 0 266 774
266 0 302 764
334 0 377 702
171 0 215 705
30 0 81 610
740 0 797 586
524 0 581 660
463 0 524 618
797 0 867 723
377 0 463 711
867 522 1000 1000
867 0 1000 522
613 820 632 1000
613 0 632 25
112 942 142 1000
266 944 302 1000
302 908 334 1000
302 826 334 908
232 895 266 1000
232 798 266 895
266 799 302 944
30 849 81 1000
524 850 581 1000
81 673 112 1000
692 593 722 1000
