7600
8800
8600
[5, 7] [0, 32]
True
True
True
True
True
True
True
True
True
True
True
True
True
True
808 0 887 1000
414 840 518 1000
597 704 676 1000
597 352 676 704
597 0 676 352
676 737 808 1000
518 465 597 1000
518 0 597 465
414 420 518 840
414 0 518 420
887 540 1000 1000
887 0 1000 540
676 0 808 737
0 548 263 1000
263 0 414 1000
0 0 263 548
808 502 887 1000
518 815 597 1000
518 631 597 815
887 815 1000 1000
263 845 414 1000
414 718 518 1000
597 514 676 1000
808 0 887 502
597 0 676 514
518 0 597 631
414 0 518 718
887 0 1000 815
0 566 263 1000
676 0 808 1000
263 0 414 845
0 0 263 566
808 502 887 1000
518 815 597 1000
518 631 597 815
887 815 1000 1000
263 845 414 1000
414 718 518 1000
597 514 676 1000
808 0 887 502
597 0 676 514
518 0 597 631
414 0 518 718
887 0 1000 815
0 566 263 1000
676 0 808 1000
263 0 414 845
0 0 263 566
518 946 597 1000
597 252 676 1000
518 785 597 946
414 814 518 1000
597 0 676 252
518 412 597 785
518 0 597 412
414 471 518 814
676 706 808 1000
887 582 1000 1000
414 0 518 471
0 793 263 1000
887 0 1000 582
676 0 808 706
263 0 414 1000
0 0 263 793
518 964 597 1000
597 494 676 1000
518 852 597 964
518 564 597 852
887 666 1000 1000
597 0 676 494
518 0 597 564
414 556 518 1000
676 602 808 1000
263 623 414 1000
414 0 518 556
887 0 1000 666
676 0 808 602
263 0 414 623
0 595 263 1000
0 0 263 595
518 922 597 1000
676 869 808 1000
597 728 676 1000
808 0 887 1000
597 391 676 728
597 0 676 391
518 530 597 922
518 0 597 530
414 554 518 1000
887 525 1000 1000
414 0 518 554
887 0 1000 525
0 679 263 1000
676 0 808 869
263 0 414 1000
0 0 263 679
518 725 597 1000
518 671 597 725
518 528 597 671
887 682 1000 1000
597 0 676 1000
518 0 597 528
676 669 808 1000
414 475 518 1000
414 0 518 475
263 595 414 1000
0 743 263 1000
887 0 1000 682
676 0 808 669
263 0 414 595
0 378 263 743
0 0 263 378
518 978 597 1000
597 760 676 1000
597 681 676 760
597 592 676 681
518 871 597 978
518 743 597 871
518 610 597 743
414 883 518 1000
808 0 887 1000
597 0 676 592
518 0 597 610
414 0 518 883
887 0 1000 1000
676 0 808 1000
263 0 414 1000
0 0 263 1000
597 857 676 1000
597 743 676 857
597 508 676 743
518 632 597 1000
263 795 414 1000
887 668 1000 1000
676 704 808 1000
597 0 676 508
414 570 518 1000
518 0 597 632
414 0 518 570
0 724 263 1000
887 0 1000 668
676 0 808 704
263 0 414 795
0 0 263 724
597 585 676 1000
597 507 676 585
597 409 676 507
597 227 676 409
597 0 676 227
518 709 597 1000
518 417 597 709
414 769 518 1000
0 878 263 1000
518 0 597 417
0 717 263 878
414 0 518 769
887 0 1000 1000
676 0 808 1000
263 0 414 1000
0 0 263 717
518 937 597 1000
597 872 676 1000
808 0 887 1000
597 618 676 872
518 682 597 937
887 656 1000 1000
676 769 808 1000
414 593 518 1000
597 0 676 618
518 0 597 682
414 0 518 593
887 0 1000 656
0 653 263 1000
676 0 808 769
263 0 414 1000
0 0 263 653
518 864 597 1000
518 763 597 864
518 656 597 763
263 834 414 1000
808 483 887 1000
808 0 887 483
414 549 518 1000
597 0 676 1000
518 0 597 656
676 585 808 1000
414 0 518 549
887 0 1000 1000
676 0 808 585
0 643 263 1000
263 0 414 834
0 0 263 643
597 245 676 1000
518 867 597 1000
414 844 518 1000
597 0 676 245
263 813 414 1000
518 446 597 867
518 0 597 446
887 636 1000 1000
414 437 518 844
414 0 518 437
676 648 808 1000
0 803 263 1000
887 0 1000 636
676 0 808 648
263 0 414 813
0 0 263 803
