1600
1400
1500
1400
1400
[3, 3] [0, 0]
480 655 500 1000
295 955 317 1000
269 974 295 1000
127 967 184 1000
644 956 679 1000
201 885 221 1000
221 917 248 1000
434 921 464 1000
269 879 295 974
407 895 434 1000
201 696 221 885
248 707 269 1000
354 908 407 1000
644 794 679 956
90 801 127 1000
584 0 600 1000
317 778 354 1000
500 0 516 1000
464 0 480 1000
184 0 201 1000
480 0 500 655
600 695 644 1000
201 0 221 696
248 0 269 707
354 624 407 908
127 662 184 967
693 745 770 1000
770 642 827 1000
295 0 317 955
827 649 889 1000
269 0 295 879
407 0 434 895
221 0 248 917
516 622 584 1000
434 0 464 921
644 0 679 794
317 0 354 778
90 0 127 801
600 0 644 695
0 658 90 1000
354 0 407 624
770 0 827 642
127 0 184 662
827 0 889 649
516 0 584 622
889 566 1000 1000
693 0 770 745
0 0 90 658
889 0 1000 566
201 940 221 1000
90 971 127 1000
407 953 434 1000
269 933 295 1000
221 881 248 1000
248 734 269 1000
693 950 770 1000
434 860 464 1000
90 848 127 971
184 630 201 1000
480 536 500 1000
295 704 317 1000
201 595 221 940
269 630 295 933
407 646 434 953
644 739 679 1000
317 744 354 1000
500 0 516 1000
464 0 480 1000
184 0 201 630
480 0 500 536
600 748 644 1000
201 0 221 595
248 0 269 734
295 0 317 704
354 706 407 1000
827 737 889 1000
269 0 295 630
127 701 184 1000
516 748 584 1000
407 0 434 646
770 670 827 1000
693 711 770 950
221 0 248 881
434 0 464 860
644 0 679 739
317 0 354 744
90 0 127 848
600 0 644 748
0 615 90 1000
354 0 407 706
770 0 827 670
127 0 184 701
889 592 1000 1000
827 0 889 737
516 0 584 748
693 0 770 711
0 0 90 615
889 0 1000 592
317 928 354 1000
90 970 127 1000
90 937 127 970
770 952 827 1000
248 774 269 1000
295 772 317 1000
407 833 434 1000
434 827 464 1000
679 414 693 1000
679 0 693 414
584 440 600 1000
584 0 600 440
500 447 516 1000
500 0 516 447
464 496 480 1000
480 614 500 1000
464 0 480 496
269 688 295 1000
184 511 201 1000
644 756 679 1000
184 0 201 511
600 790 644 1000
127 785 184 1000
480 0 500 614
770 728 827 952
0 849 90 1000
827 747 889 1000
516 774 584 1000
201 0 221 1000
248 0 269 774
295 0 317 772
354 671 407 1000
269 0 295 688
407 0 434 833
221 0 248 1000
434 0 464 827
644 0 679 756
889 743 1000 1000
317 0 354 928
90 0 127 937
600 0 644 790
354 0 407 671
770 0 827 728
127 0 184 785
827 0 889 747
516 0 584 774
693 0 770 1000
0 0 90 849
889 0 1000 743
248 961 269 1000
201 923 221 1000
248 902 269 961
317 930 354 1000
295 862 317 1000
354 939 407 1000
464 577 480 1000
184 778 201 1000
644 886 679 1000
693 947 770 1000
464 291 480 577
464 0 480 291
480 698 500 1000
221 774 248 1000
269 750 295 1000
184 391 201 778
184 0 201 391
407 748 434 1000
480 353 500 698
480 0 500 353
434 703 464 1000
644 634 679 886
317 653 354 930
127 802 184 1000
90 672 127 1000
354 680 407 939
827 753 889 1000
516 766 584 1000
770 687 827 1000
600 582 644 1000
201 0 221 923
248 0 269 902
295 0 317 862
269 0 295 750
407 0 434 748
221 0 248 774
434 0 464 703
644 0 679 634
317 0 354 653
90 0 127 672
600 0 644 582
354 0 407 680
770 0 827 687
127 0 184 802
827 0 889 753
516 0 584 766
693 0 770 947
0 0 90 1000
889 0 1000 1000
679 0 693 1000
480 937 500 1000
269 946 295 1000
434 931 464 1000
464 700 480 1000
693 969 770 1000
184 807 201 1000
295 797 317 1000
248 785 269 1000
480 705 500 937
201 736 221 1000
90 842 127 1000
269 713 295 946
644 804 679 1000
317 822 354 1000
407 725 434 1000
584 0 600 1000
600 793 644 1000
500 0 516 1000
127 804 184 1000
464 0 480 700
184 0 201 807
827 774 889 1000
480 0 500 705
354 726 407 1000
201 0 221 736
248 0 269 785
516 743 584 1000
295 0 317 797
770 683 827 1000
269 0 295 713
407 0 434 725
693 671 770 969
889 768 1000 1000
221 0 248 1000
434 0 464 931
644 0 679 804
317 0 354 822
90 0 127 842
0 613 90 1000
600 0 644 793
354 0 407 726
770 0 827 683
127 0 184 804
827 0 889 774
516 0 584 743
693 0 770 671
0 0 90 613
889 0 1000 768
248 935 269 1000
248 879 269 935
434 943 464 1000
317 949 354 1000
827 947 889 1000
770 942 827 1000
693 943 770 1000
184 652 201 1000
248 662 269 879
644 833 679 1000
317 805 354 949
90 826 127 1000
295 651 317 1000
679 0 693 1000
201 568 221 1000
480 561 500 1000
584 0 600 1000
500 0 516 1000
464 0 480 1000
600 757 644 1000
184 0 201 652
480 0 500 561
201 0 221 568
248 0 269 662
295 0 317 651
354 674 407 1000
770 649 827 942
516 732 584 1000
127 650 184 1000
827 648 889 947
693 667 770 943
0 749 90 1000
889 774 1000 1000
269 0 295 1000
407 0 434 1000
221 0 248 1000
434 0 464 943
644 0 679 833
317 0 354 805
90 0 127 826
600 0 644 757
354 0 407 674
770 0 827 649
127 0 184 650
827 0 889 648
516 0 584 732
693 0 770 667
0 0 90 749
889 0 1000 774
679 0 693 1000
434 971 464 1000
480 881 500 1000
90 948 127 1000
317 932 354 1000
354 950 407 1000
500 497 516 1000
127 942 184 1000
500 274 516 497
500 0 516 274
770 912 827 1000
464 650 480 1000
464 329 480 650
464 0 480 329
184 626 201 1000
480 537 500 881
201 568 221 1000
248 612 269 1000
295 623 317 1000
600 802 644 1000
184 0 201 626
480 0 500 537
201 0 221 568
248 0 269 612
295 0 317 623
354 667 407 950
770 626 827 912
127 635 184 942
827 622 889 1000
269 0 295 1000
407 0 434 1000
221 0 248 1000
516 590 584 1000
693 625 770 1000
434 0 464 971
644 0 679 1000
317 0 354 932
90 0 127 948
600 0 644 802
354 0 407 667
770 0 827 626
127 0 184 635
889 666 1000 1000
0 581 90 1000
827 0 889 622
516 0 584 590
693 0 770 625
0 0 90 581
889 0 1000 666
679 0 693 1000
201 976 221 1000
90 956 127 1000
434 944 464 1000
434 887 464 944
644 929 679 1000
317 927 354 1000
127 0 184 55
269 844 295 1000
127 935 184 1000
407 829 434 1000
221 838 248 1000
584 350 600 1000
584 0 600 350
644 767 679 929
317 757 354 927
90 762 127 956
600 801 644 1000
127 789 184 935
889 903 1000 1000
500 0 516 1000
464 0 480 1000
184 0 201 1000
354 701 407 1000
516 756 584 1000
827 718 889 1000
770 689 827 1000
480 0 500 1000
201 0 221 976
248 0 269 1000
295 0 317 1000
693 716 770 1000
269 0 295 844
407 0 434 829
221 0 248 838
0 741 90 1000
434 0 464 887
644 0 679 767
317 0 354 757
90 0 127 762
600 0 644 801
354 0 407 701
770 0 827 689
127 55 184 789
827 0 889 718
516 0 584 756
693 0 770 716
0 0 90 741
889 0 1000 903
317 950 354 1000
201 800 221 1000
201 702 221 800
248 855 269 1000
644 935 679 1000
248 737 269 855
434 896 464 1000
127 0 184 55
295 770 317 1000
354 899 407 1000
516 921 584 1000
644 780 679 935
317 777 354 950
770 881 827 1000
90 796 127 1000
0 911 90 1000
679 0 693 1000
889 915 1000 1000
584 0 600 1000
500 0 516 1000
464 0 480 1000
127 765 184 1000
184 0 201 1000
480 0 500 1000
600 683 644 1000
201 0 221 702
248 0 269 737
295 0 317 770
354 572 407 899
770 570 827 881
827 674 889 1000
516 633 584 921
693 689 770 1000
269 0 295 1000
407 0 434 1000
221 0 248 1000
434 0 464 896
644 0 679 780
317 0 354 777
90 0 127 796
600 0 644 683
354 0 407 572
770 0 827 570
127 55 184 765
827 0 889 674
516 0 584 633
693 0 770 689
0 0 90 911
889 0 1000 915
679 0 693 1000
317 947 354 1000
317 880 354 947
827 954 889 1000
90 912 127 1000
889 958 1000 1000
464 661 480 1000
644 858 679 1000
184 638 201 1000
480 577 500 1000
201 653 221 1000
248 624 269 1000
295 693 317 1000
269 691 295 1000
407 669 434 1000
0 0 90 82
600 775 644 1000
584 0 600 1000
500 0 516 1000
464 0 480 661
184 0 201 638
480 0 500 577
889 0 1000 105
201 0 221 653
248 0 269 624
295 0 317 693
354 672 407 1000
127 693 184 1000
269 0 295 691
407 0 434 669
770 638 827 1000
827 653 889 954
516 665 584 1000
0 740 90 1000
221 0 248 1000
434 0 464 1000
644 0 679 858
693 601 770 1000
317 0 354 880
90 0 127 912
600 0 644 775
354 0 407 672
770 0 827 638
127 0 184 693
827 0 889 653
516 0 584 665
693 0 770 601
0 82 90 740
889 105 1000 958
295 958 317 1000
269 952 295 1000
434 960 464 1000
407 920 434 1000
221 929 248 1000
434 909 464 960
90 918 127 1000
354 936 407 1000
269 820 295 952
644 871 679 1000
480 697 500 1000
201 702 221 1000
317 858 354 1000
464 541 480 1000
600 859 644 1000
248 678 269 1000
0 0 90 82
500 0 516 1000
464 0 480 541
354 765 407 936
127 809 184 1000
889 0 1000 105
184 0 201 1000
827 786 889 1000
480 0 500 697
201 0 221 702
248 0 269 678
770 722 827 1000
516 746 584 1000
295 0 317 958
269 0 295 820
693 711 770 1000
407 0 434 920
221 0 248 929
0 702 90 1000
434 0 464 909
889 736 1000 1000
644 0 679 871
317 0 354 858
90 0 127 918
600 0 644 859
354 0 407 765
770 0 827 722
127 0 184 809
827 0 889 786
516 0 584 746
693 0 770 711
0 82 90 702
889 105 1000 736
679 185 693 1000
295 972 317 1000
269 944 295 1000
679 0 693 185
584 667 600 1000
464 720 480 1000
827 935 889 1000
584 368 600 667
317 865 354 1000
516 923 584 1000
184 684 201 1000
770 897 827 1000
584 0 600 368
201 691 221 1000
500 511 516 1000
248 664 269 1000
295 654 317 972
221 733 248 1000
480 597 500 1000
500 0 516 511
269 613 295 944
434 660 464 1000
644 719 679 1000
407 600 434 1000
464 0 480 720
184 0 201 684
480 0 500 597
693 821 770 1000
201 0 221 691
248 0 269 664
295 0 317 654
269 0 295 613
407 0 434 600
889 824 1000 1000
221 0 248 733
434 0 464 660
644 0 679 719
0 715 90 1000
317 0 354 865
90 0 127 1000
600 0 644 1000
354 0 407 1000
770 0 827 897
127 0 184 1000
827 0 889 935
516 0 584 923
693 0 770 821
0 0 90 715
889 0 1000 824
679 675 693 1000
201 900 221 1000
480 840 500 1000
827 956 889 1000
480 665 500 840
201 672 221 900
434 824 464 1000
354 902 407 1000
248 668 269 1000
295 654 317 1000
516 894 584 1000
90 767 127 1000
644 732 679 1000
679 0 693 675
584 0 600 1000
269 598 295 1000
407 576 434 1000
693 859 770 1000
221 589 248 1000
317 696 354 1000
500 0 516 1000
464 0 480 1000
184 0 201 1000
480 0 500 665
201 0 221 672
248 0 269 668
295 0 317 654
600 648 644 1000
269 0 295 598
407 0 434 576
221 0 248 589
127 712 184 1000
0 811 90 1000
354 562 407 902
889 826 1000 1000
770 579 827 1000
434 0 464 824
644 0 679 732
317 0 354 696
90 0 127 767
