1200
1000
1100
1100
[12, 20] [0, 0]
466 0 482 1000
264 952 298 1000
807 951 882 1000
158 431 179 1000
523 902 570 1000
632 929 727 1000
158 0 179 431
242 501 264 1000
242 0 264 501
264 607 298 952
431 593 466 1000
340 615 376 1000
482 609 523 1000
298 639 340 1000
590 598 632 1000
523 571 570 902
376 626 431 1000
264 0 298 607
431 0 466 593
340 0 376 615
482 0 523 609
590 0 632 598
298 0 340 639
523 0 570 571
179 559 242 1000
807 584 882 951
727 647 807 1000
376 0 431 626
179 0 242 559
632 548 727 929
882 657 1000 1000
807 0 882 584
727 0 807 647
632 0 727 548
0 586 158 1000
882 0 1000 657
0 0 158 586
242 910 264 1000
431 890 466 1000
298 954 340 1000
482 946 523 1000
340 904 376 1000
590 893 632 1000
431 748 466 890
340 733 376 904
590 734 632 893
298 788 340 954
376 811 431 1000
482 661 523 946
523 744 570 1000
466 0 482 1000
179 741 242 1000
570 0 590 1000
882 834 1000 1000
158 0 179 1000
242 0 264 910
807 685 882 1000
727 705 807 1000
264 0 298 1000
431 0 466 748
340 0 376 733
482 0 523 661
590 0 632 734
298 0 340 788
632 643 727 1000
523 0 570 744
376 0 431 811
179 0 242 741
807 0 882 685
727 0 807 705
0 633 158 1000
632 0 727 643
882 0 1000 834
0 0 158 633
466 0 482 1000
242 842 264 1000
340 931 376 1000
376 934 431 1000
242 612 264 842
264 713 298 1000
431 734 466 1000
298 835 340 1000
179 892 242 1000
340 717 376 931
590 763 632 1000
523 783 570 1000
570 0 590 1000
482 704 523 1000
158 0 179 1000
242 0 264 612
376 674 431 934
179 621 242 892
727 732 807 1000
264 0 298 713
431 0 466 734
340 0 376 717
482 0 523 704
632 669 727 1000
807 575 882 1000
590 0 632 763
298 0 340 835
523 0 570 783
376 0 431 674
179 0 242 621
807 0 882 575
882 611 1000 1000
0 633 158 1000
727 0 807 732
632 0 727 669
882 0 1000 611
0 0 158 633
466 0 482 1000
264 961 298 1000
340 951 376 1000
482 838 523 1000
298 850 340 1000
632 938 727 1000
590 829 632 1000
570 0 590 1000
158 507 179 1000
264 725 298 961
523 798 570 1000
242 533 264 1000
158 0 179 507
242 0 264 533
264 363 298 725
264 0 298 363
431 556 466 1000
376 727 431 1000
807 743 882 1000
431 0 466 556
179 675 242 1000
727 699 807 1000
632 677 727 938
0 834 158 1000
340 0 376 951
482 0 523 838
590 0 632 829
298 0 340 850
523 0 570 798
376 0 431 727
179 0 242 675
882 557 1000 1000
807 0 882 743
727 0 807 699
632 0 727 677
882 0 1000 557
0 0 158 834
466 0 482 1000
158 117 179 1000
264 929 298 1000
158 0 179 117
264 849 298 929
264 764 298 849
523 921 570 1000
807 948 882 1000
431 834 466 1000
242 529 264 1000
376 814 431 1000
242 0 264 529
264 384 298 764
264 0 298 384
431 429 466 834
431 0 466 429
590 626 632 1000
179 751 242 1000
340 543 376 1000
340 0 376 543
482 487 523 1000
482 0 523 487
807 661 882 948
590 0 632 626
727 635 807 1000
632 672 727 1000
298 0 340 1000
523 0 570 921
376 0 431 814
179 0 242 751
882 581 1000 1000
807 0 882 661
727 0 807 635
0 642 158 1000
632 0 727 672
882 0 1000 581
0 0 158 642
466 925 482 1000
340 920 376 1000
179 950 242 1000
590 916 632 1000
264 594 298 1000
340 782 376 920
590 797 632 916
298 805 340 1000
882 928 1000 1000
482 716 523 1000
523 739 570 1000
431 615 466 1000
466 0 482 925
570 0 590 1000
158 0 179 1000
376 650 431 1000
242 0 264 1000
264 0 298 594
431 0 466 615
179 596 242 950
807 665 882 1000
340 0 376 782
482 0 523 716
727 625 807 1000
590 0 632 797
298 0 340 805
523 0 570 739
376 0 431 650
179 0 242 596
632 543 727 1000
807 0 882 665
727 0 807 625
632 0 727 543
882 480 1000 928
0 0 158 338
882 0 1000 480
0 338 158 1000
158 774 179 1000
264 953 298 1000
482 933 523 1000
179 919 242 1000
376 928 431 1000
242 728 264 1000
431 830 466 1000
340 813 376 1000
