6500
7500
7600
7200
[0, 0] [0, 0]
True
True
True
True
True
True
316 921 335 1000
670 883 691 1000
631 944 670 1000
691 937 733 1000
832 962 937 1000
278 899 316 1000
316 692 335 921
670 673 691 883
278 774 316 899
631 774 670 944
691 759 733 937
368 900 452 1000
316 0 335 692
670 0 691 673
452 532 483 1000
483 777 553 1000
335 501 368 1000
452 0 483 532
335 0 368 501
796 525 832 1000
796 0 832 525
553 748 631 1000
733 613 796 1000
278 0 316 774
937 526 1000 1000
631 0 670 774
691 0 733 759
937 0 1000 526
733 0 796 613
483 0 553 777
553 0 631 748
368 0 452 900
832 0 937 962
153 0 278 1000
0 0 153 1000
316 819 335 1000
316 812 335 819
670 859 691 1000
278 933 316 1000
316 637 335 812
316 440 335 637
733 916 796 1000
452 761 483 1000
335 780 368 1000
937 885 1000 1000
796 775 832 1000
316 0 335 440
670 431 691 859
670 0 691 431
153 924 278 1000
937 714 1000 885
733 739 796 916
832 862 937 1000
483 769 553 1000
0 868 153 1000
553 709 631 1000
452 0 483 761
335 0 368 780
796 0 832 775
278 0 316 933
631 0 670 1000
691 0 733 1000
937 0 1000 714
733 0 796 739
483 0 553 769
553 0 631 709
368 0 452 1000
832 0 937 862
153 0 278 924
0 0 153 868
631 962 670 1000
278 932 316 1000
733 907 796 1000
316 393 335 1000
670 658 691 1000
316 0 335 393
278 708 316 932
631 699 670 962
691 677 733 1000
670 0 691 658
335 563 368 1000
452 515 483 1000
796 559 832 1000
452 0 483 515
335 0 368 563
553 758 631 1000
796 0 832 559
733 577 796 907
483 674 553 1000
368 705 452 1000
278 0 316 708
631 0 670 699
691 0 733 677
937 485 1000 1000
937 0 1000 485
832 676 937 1000
733 0 796 577
483 0 553 674
153 576 278 1000
553 0 631 758
368 0 452 705
0 591 153 1000
832 0 937 676
153 0 278 576
0 0 153 591
452 955 483 1000
278 910 316 1000
691 905 733 1000
452 816 483 955
832 950 937 1000
670 713 691 1000
316 0 335 1000
670 360 691 713
670 0 691 360
452 551 483 816
452 284 483 551
452 0 483 284
335 678 368 1000
483 837 553 1000
796 622 832 1000
553 792 631 1000
368 775 452 1000
733 682 796 1000
937 646 1000 1000
335 0 368 678
796 0 832 622
832 710 937 950
153 729 278 1000
0 775 153 1000
278 0 316 910
631 0 670 1000
691 0 733 905
937 0 1000 646
733 0 796 682
483 0 553 837
553 0 631 792
368 0 452 775
832 0 937 710
153 0 278 729
0 0 153 775
316 0 335 1000
452 962 483 1000
733 970 796 1000
452 876 483 962
335 865 368 1000
631 866 670 1000
691 804 733 1000
670 530 691 1000
670 0 691 530
278 660 316 1000
452 442 483 876
452 0 483 442
335 439 368 865
796 598 832 1000
335 0 368 439
796 0 832 598
483 659 553 1000
278 0 316 660
733 566 796 970
553 658 631 1000
937 538 1000 1000
368 629 452 1000
631 0 670 866
691 0 733 804
937 0 1000 538
733 0 796 566
483 0 553 659
832 547 937 1000
553 0 631 658
368 0 452 629
0 642 153 1000
832 0 937 547
153 497 278 1000
153 0 278 497
0 0 153 642
670 935 691 1000
316 983 335 1000
670 884 691 935
670 830 691 884
691 957 733 1000
452 918 483 1000
278 884 316 1000
316 652 335 983
452 661 483 918
335 644 368 1000
316 0 335 652
796 610 832 1000
733 728 796 1000
483 754 553 1000
670 0 691 830
937 711 1000 1000
368 781 452 1000
452 0 483 661
553 729 631 1000
335 0 368 644
796 0 832 610
0 811 153 1000
832 691 937 1000
278 0 316 884
631 0 670 1000
691 0 733 957
937 0 1000 711
733 0 796 728
153 589 278 1000
483 0 553 754
553 0 631 729
368 0 452 781
832 0 937 691
153 0 278 589
0 0 153 811
