1300
1900
1900
[67, 63] [0, 0]
396 0 522 62
522 868 658 1000
396 786 522 1000
658 875 1000 1000
396 561 522 786
396 333 522 561
205 199 396 358
396 62 522 333
205 0 396 199
205 736 396 1000
0 742 205 1000
522 477 658 868
522 0 658 477
205 358 396 736
0 389 205 742
0 0 205 389
658 633 1000 875
658 369 1000 633
658 0 1000 369
0 953 205 1000
0 922 205 953
522 946 658 1000
396 0 522 62
205 934 396 1000
0 840 205 922
205 199 396 358
205 767 396 934
205 0 396 199
658 844 1000 1000
396 532 522 1000
396 62 522 532
522 490 658 946
522 0 658 490
205 358 396 767
0 424 205 840
0 0 205 424
658 430 1000 844
658 0 1000 430
658 972 1000 1000
0 953 205 1000
396 921 522 1000
396 846 522 921
658 910 1000 972
396 678 522 846
396 496 522 678
396 293 522 496
205 816 396 1000
396 0 522 293
522 681 658 1000
522 342 658 681
522 0 658 342
205 477 396 816
0 587 205 953
205 0 396 477
0 0 205 587
658 528 1000 910
658 0 1000 528
522 990 658 1000
522 970 658 990
396 973 522 1000
522 934 658 970
0 883 205 1000
396 865 522 973
396 749 522 865
205 815 396 1000
396 422 522 749
396 0 522 422
658 821 1000 1000
522 483 658 934
522 0 658 483
205 414 396 815
205 0 396 414
0 470 205 883
0 0 205 470
658 441 1000 821
658 0 1000 441
396 992 522 1000
0 987 205 1000
205 973 396 1000
522 956 658 1000
522 895 658 956
396 0 522 74
396 74 522 170
396 846 522 992
396 619 522 846
0 821 205 987
0 0 205 249
396 170 522 619
522 473 658 895
522 0 658 473
205 587 396 973
658 673 1000 1000
205 0 396 587
0 249 205 821
658 0 1000 673
396 909 522 1000
396 0 522 74
396 74 522 170
396 804 522 909
396 631 522 804
396 449 522 631
522 821 658 1000
396 170 522 449
522 464 658 821
0 0 205 249
205 704 396 1000
522 0 658 464
205 353 396 704
205 0 396 353
0 645 205 1000
0 249 205 645
658 687 1000 1000
658 398 1000 687
658 0 1000 398
396 82 522 95
205 855 396 1000
205 838 396 855
396 95 522 152
396 0 522 82
205 767 396 838
522 0 658 169
205 158 396 311
205 0 396 158
205 311 396 472
396 594 522 1000
0 0 205 265
396 152 522 594
205 472 396 767
658 801 1000 1000
658 0 1000 243
522 169 658 1000
0 265 205 1000
658 243 1000 801
396 82 522 95
396 95 522 152
396 0 522 82
396 830 522 1000
522 0 658 169
396 615 522 830
205 158 396 311
205 311 396 472
205 0 396 158
0 834 205 1000
522 625 658 1000
658 834 1000 1000
0 0 205 265
396 152 522 615
522 169 658 625
658 0 1000 243
205 472 396 1000
0 265 205 834
658 243 1000 834
396 997 522 1000
396 956 522 997
396 0 522 60
396 895 522 956
396 60 522 133
522 177 658 326
522 845 658 1000
522 0 658 177
396 693 522 895
205 0 396 153
396 419 522 693
396 133 522 419
0 729 205 1000
205 699 396 1000
522 326 658 845
205 153 396 699
658 587 1000 1000
0 0 205 729
658 0 1000 587
396 916 522 1000
396 0 522 60
396 60 522 133
658 956 1000 1000
0 883 205 1000
396 787 522 916
396 646 522 787
522 823 658 1000
522 177 658 326
522 0 658 177
205 0 396 153
205 765 396 1000
0 691 205 883
396 133 522 646
522 326 658 823
658 725 1000 956
205 153 396 765
0 0 205 691
658 0 1000 725
522 916 658 1000
396 0 522 52
396 52 522 116
396 116 522 194
205 170 396 309
205 0 396 170
658 871 1000 1000
396 634 522 1000
0 0 205 231
396 194 522 634
522 460 658 916
522 0 658 460
0 231 205 543
205 658 396 1000
205 309 396 658
658 673 1000 871
0 543 205 1000
658 465 1000 673
658 0 1000 465
522 985 658 1000
396 0 522 52
396 52 522 116
396 116 522 194
658 937 1000 1000
396 874 522 1000
205 170 396 309
396 656 522 874
396 434 522 656
396 194 522 434
205 0 396 170
0 0 205 231
522 616 658 985
0 231 205 543
522 0 658 616
0 543 205 1000
658 652 1000 937
205 309 396 1000
658 0 1000 652
522 951 658 1000
396 960 522 1000
0 909 205 1000
522 863 658 951
0 805 205 909
396 780 522 960
396 583 522 780
396 386 522 583
205 758 396 1000
396 0 522 386
522 499 658 863
522 0 658 499
205 391 396 758
205 0 396 391
0 412 205 805
0 0 205 412
658 667 1000 1000
658 335 1000 667
658 0 1000 335
396 971 522 1000
522 967 658 1000
522 931 658 967
396 834 522 971
396 576 522 834
396 290 522 576
396 0 522 290
205 756 396 1000
0 768 205 1000
658 845 1000 1000
522 483 658 931
522 0 658 483
205 379 396 756
205 0 396 379
0 392 205 768
0 0 205 392
658 589 1000 845
658 329 1000 589
658 0 1000 329
396 874 522 1000
396 824 522 874
