2100
2100
2200
2000
[14, 14] [0, 0]
409 342 440 1000
409 299 440 342
409 251 440 299
409 180 440 251
409 96 440 180
409 0 440 96
490 839 527 1000
490 562 527 839
711 648 756 1000
527 759 594 1000
756 777 848 1000
490 0 527 562
288 685 363 1000
711 0 756 648
594 663 711 1000
363 0 409 1000
440 0 490 1000
527 0 594 759
288 0 363 685
0 777 288 1000
848 563 1000 1000
756 0 848 777
594 0 711 663
848 0 1000 563
0 409 288 777
0 0 288 409
409 0 440 24
440 0 490 50
440 50 490 103
288 0 363 76
440 832 490 1000
756 905 848 1000
527 835 594 1000
409 24 440 1000
490 456 527 1000
490 0 527 456
527 578 594 835
288 699 363 1000
756 641 848 905
711 0 756 1000
363 0 409 1000
440 103 490 832
527 0 594 578
288 76 363 699
0 810 288 1000
594 507 711 1000
756 0 848 641
594 0 711 507
848 518 1000 1000
848 0 1000 518
0 493 288 810
0 0 288 493
409 0 440 24
711 918 756 1000
440 0 490 50
440 50 490 103
440 906 490 1000
288 0 363 76
409 666 440 1000
363 815 409 1000
594 905 711 1000
490 609 527 1000
711 619 756 918
756 838 848 1000
409 24 440 666
490 0 527 609
527 627 594 1000
711 0 756 619
848 787 1000 1000
363 0 409 815
440 103 490 906
527 0 594 627
288 76 363 1000
756 0 848 838
594 0 711 905
848 0 1000 787
0 518 288 1000
0 0 288 518
711 809 756 1000
288 903 363 1000
594 902 711 1000
527 782 594 1000
409 0 440 1000
490 478 527 1000
490 0 527 478
711 405 756 809
711 0 756 405
363 479 409 1000
363 0 409 479
440 496 490 1000
440 0 490 496
527 395 594 782
527 0 594 395
288 507 363 903
756 614 848 1000
288 0 363 507
594 576 711 902
756 0 848 614
848 558 1000 1000
594 0 711 576
848 0 1000 558
0 671 288 1000
0 339 288 671
0 0 288 339
409 990 440 1000
490 927 527 1000
490 900 527 927
490 872 527 900
409 765 440 990
490 673 527 872
711 592 756 1000
363 603 409 1000
440 557 490 1000
0 937 288 1000
409 0 440 765
490 0 527 673
711 0 756 592
363 0 409 603
440 0 490 557
527 507 594 1000
756 647 848 1000
527 0 594 507
288 492 363 1000
288 0 363 492
594 566 711 1000
756 0 848 647
594 0 711 566
0 644 288 937
848 0 1000 1000
0 0 288 644
409 630 440 1000
409 619 440 630
409 593 440 619
440 915 490 1000
490 519 527 1000
848 945 1000 1000
363 716 409 1000
440 683 490 915
288 770 363 1000
409 0 440 593
490 0 527 519
711 472 756 1000
711 0 756 472
594 763 711 1000
527 518 594 1000
363 0 409 716
440 0 490 683
527 0 594 518
848 621 1000 945
288 0 363 770
0 770 288 1000
756 0 848 1000
594 0 711 763
848 0 1000 621
0 398 288 770
0 0 288 398
711 947 756 1000
490 833 527 1000
490 730 527 833
363 892 409 1000
756 922 848 1000
490 503 527 730
363 684 409 892
848 903 1000 1000
440 640 490 1000
490 0 527 503
711 528 756 947
711 0 756 528
527 555 594 1000
363 0 409 684
440 0 490 640
288 524 363 1000
594 699 711 1000
527 0 594 555
288 0 363 524
756 490 848 922
756 0 848 490
848 558 1000 903
0 765 288 1000
594 0 711 699
848 0 1000 558
0 0 288 765
409 0 440 1000
363 925 409 1000
490 514 527 1000
711 692 756 1000
440 811 490 1000
363 679 409 925
594 883 711 1000
594 152 711 296
594 0 711 152
848 0 1000 120
490 0 527 514
527 645 594 1000
288 631 363 1000
711 0 756 692
363 0 409 679
848 785 1000 1000
756 594 848 1000
440 0 490 811
0 855 288 1000
527 0 594 645
288 0 363 631
756 0 848 594
594 296 711 883
848 120 1000 785
0 504 288 855
0 0 288 504
409 0 440 1000
490 658 527 1000
490 495 527 658
711 814 756 1000
490 257 527 495
490 0 527 257
363 727 409 1000
440 734 490 1000
711 497 756 814
594 152 711 296
594 0 711 152
848 0 1000 120
756 775 848 1000
711 0 756 497
527 554 594 1000
0 900 288 1000
288 563 363 1000
363 0 409 727
440 0 490 734
527 0 594 554
288 0 363 563
756 0 848 775
594 296 711 1000
0 558 288 900
848 120 1000 1000
0 0 288 558
409 836 440 1000
711 828 756 1000
440 926 490 1000
363 892 409 1000
756 936 848 1000
711 654 756 828
527 855 594 1000
363 653 409 892
440 629 490 926
527 623 594 855
409 0 440 836
848 816 1000 1000
490 0 527 1000
711 0 756 654
363 0 409 653
440 0 490 629
288 567 363 1000
756 564 848 936
527 0 594 623
288 0 363 567
594 589 711 1000
756 0 848 564
594 0 711 589
0 737 288 1000
848 0 1000 816
0 0 288 737
409 412 440 1000
409 350 440 412
594 962 711 1000
363 900 409 1000
711 853 756 1000
440 847 490 1000
527 873 594 1000
490 708 527 1000
409 0 440 350
527 678 594 873
288 661 363 1000
490 0 527 708
756 704 848 1000
0 900 288 1000
594 692 711 962
711 0 756 853
363 0 409 900
440 0 490 847
527 0 594 678
288 0 363 661
848 591 1000 1000
756 0 848 704
594 0 711 692
848 0 1000 591
0 465 288 900
0 0 288 465
363 896 409 1000
409 0 440 1000
490 750 527 1000
490 527 527 750
490 280 527 527
440 795 490 1000
490 0 527 280
711 671 756 1000
711 362 756 671
711 0 756 362
527 722 594 1000
363 468 409 896
363 0 409 468
288 654 363 1000
756 660 848 1000
440 0 490 795
594 612 711 1000
527 0 594 722
288 0 363 654
0 791 288 1000
756 0 848 660
848 576 1000 1000
594 0 711 612
848 0 1000 576
0 412 288 791
0 0 288 412
409 694 440 1000
490 905 527 1000
363 914 409 1000
711 908 756 1000
490 783 527 905
363 810 409 914
756 909 848 1000
440 819 490 1000
409 397 440 694
409 0 440 397
490 419 527 783
490 0 527 419
711 542 756 908
594 838 711 1000
711 0 756 542
363 0 409 810
440 0 490 819
848 657 1000 1000
0 804 288 1000
527 0 594 1000
288 0 363 1000
756 0 848 909
594 0 711 838
848 0 1000 657
0 413 288 804
0 0 288 413
409 0 440 1000
711 954 756 1000
490 453 527 1000
490 289 527 453
711 774 756 954
288 881 363 1000
490 0 527 289
363 704 409 1000
440 750 490 1000
711 418 756 774
711 0 756 418
527 662 594 1000
288 618 363 881
756 662 848 1000
0 895 288 1000
363 0 409 704
440 0 490 750
848 711 1000 1000
527 0 594 662
288 0 363 618
594 572 711 1000
756 0 848 662
594 0 711 572
848 0 1000 711
0 448 288 895
0 0 288 448
409 456 440 1000
409 383 440 456
711 901 756 1000
490 748 527 1000
440 764 490 1000
409 0 440 383
363 706 409 1000
490 378 527 748
490 0 527 378
711 585 756 901
527 722 594 1000
288 679 363 1000
0 920 288 1000
711 0 756 585
756 659 848 1000
363 0 409 706
440 0 490 764
527 0 594 722
594 577 711 1000
288 0 363 679
756 0 848 659
594 0 711 577
848 491 1000 1000
848 0 1000 491
0 619 288 920
0 0 288 619
409 897 440 1000
409 873 440 897
711 865 756 1000
363 903 409 1000
711 745 756 865
363 757 409 903
440 814 490 1000
848 911 1000 1000
527 632 594 1000
288 663 363 1000
409 0 440 873
490 0 527 1000
711 0 756 745
363 0 409 757
756 560 848 1000
440 0 490 814
527 0 594 632
288 0 363 663
756 0 848 560
594 525 711 1000
594 0 711 525
848 463 1000 911
848 0 1000 463
0 666 288 1000
0 344 288 666
0 0 288 344
409 731 440 1000
711 897 756 1000
594 953 711 1000
848 961 1000 1000
490 666 527 1000
711 692 756 897
440 790 490 1000
363 741 409 1000
527 725 594 1000
288 702 363 1000
409 0 440 731
490 0 527 666
756 668 848 1000
711 0 756 692
363 0 409 741
440 0 490 790
594 599 711 953
527 0 594 725
288 0 363 702
848 612 1000 961
756 0 848 668
594 0 711 599
0 728 288 1000
848 0 1000 612
0 388 288 728
0 0 288 388
409 689 440 1000
527 0 594 63
440 905 490 1000
409 492 440 689
409 284 440 492
527 884 594 1000
756 0 848 92
409 0 440 284
711 795 756 1000
288 874 363 1000
288 736 363 874
756 851 848 1000
756 693 848 851
594 0 711 141
594 746 711 1000
490 0 527 1000
711 0 756 795
363 0 409 1000
440 0 490 905
527 63 594 884
288 0 363 736
756 92 848 693
594 141 711 746
848 508 1000 1000
848 0 1000 508
0 0 288 1000
409 0 440 1000
711 866 756 1000
527 0 594 63
711 762 756 866
440 821 490 1000
756 0 848 92
363 775 409 1000
490 560 527 1000
527 769 594 1000
594 0 711 141
490 0 527 560
288 642 363 1000
756 645 848 1000
711 0 756 762
363 0 409 775
440 0 490 821
594 627 711 1000
527 63 594 769
288 0 363 642
756 92 848 645
594 141 711 627
848 592 1000 1000
0 747 288 1000
848 0 1000 592
0 379 288 747
0 0 288 379
490 755 527 1000
363 918 409 1000
527 0 594 55
711 850 756 1000
490 523 527 755
756 0 848 99
490 263 527 523
490 0 527 263
756 868 848 1000
711 500 756 850
288 775 363 1000
363 536 409 918
440 575 490 1000
711 0 756 500
363 0 409 536
440 0 490 575
527 534 594 1000
527 55 594 534
594 650 711 1000
848 668 1000 1000
288 0 363 775
756 99 848 868
594 0 711 650
848 0 1000 668
0 532 288 1000
0 0 288 532
490 379 527 1000
711 893 756 1000
527 0 594 55
440 892 490 1000
711 737 756 893
363 788 409 1000
756 0 848 99
527 836 594 1000
0 956 288 1000
490 0 527 379
711 415 756 737
711 0 756 415
288 733 363 1000
756 714 848 1000
363 0 409 788
440 0 490 892
527 55 594 836
594 547 711 1000
288 0 363 733
756 99 848 714
594 0 711 547
848 550 1000 1000
0 720 288 956
848 0 1000 550
0 406 288 720
0 0 288 406
363 918 409 1000
490 585 527 1000
756 0 848 80
440 819 490 1000
490 324 527 585
756 885 848 1000
490 0 527 324
711 695 756 1000
711 353 756 695
711 0 756 353
363 546 409 918
527 657 594 1000
363 0 409 546
288 619 363 1000
756 593 848 885
0 882 288 1000
594 707 711 1000
440 0 490 819
527 0 594 657
288 0 363 619
756 80 848 593
848 569 1000 1000
594 0 711 707
848 0 1000 569
0 534 288 882
0 0 288 534
409 926 440 1000
409 903 440 926
440 827 490 1000
440 768 490 827
527 830 594 1000
527 753 594 830
756 0 848 80
288 872 363 1000
288 740 363 872
848 895 1000 1000
756 716 848 1000
409 0 440 903
490 0 527 1000
711 0 756 1000
363 0 409 1000
440 0 490 768
0 840 288 1000
527 0 594 753
288 0 363 740
594 508 711 1000
756 80 848 716
594 0 711 508
848 458 1000 895
848 0 1000 458
0 554 288 840
0 0 288 554
