5300
6100
5800
[13, 6] [0, 0]
380 0 448 84
448 889 537 1000
448 772 537 889
380 657 448 1000
537 864 714 1000
537 0 714 158
380 84 448 657
714 0 941 202
448 0 537 772
0 0 380 244
0 689 380 1000
537 158 714 864
714 202 941 1000
0 244 380 689
380 0 448 84
380 702 448 1000
448 825 537 1000
537 0 714 158
941 0 1000 1000
380 84 448 702
537 701 714 1000
714 0 941 202
448 0 537 825
0 757 380 1000
0 0 380 244
537 158 714 701
714 202 941 1000
0 244 380 757
941 882 1000 1000
941 819 1000 882
448 822 537 1000
448 670 537 822
537 883 714 1000
537 741 714 883
941 0 1000 819
380 0 448 1000
448 0 537 670
537 391 714 741
537 0 714 391
0 640 380 1000
714 0 941 1000
0 0 380 640
380 853 448 1000
941 0 1000 1000
380 629 448 853
0 894 380 1000
448 560 537 1000
537 791 714 1000
380 0 448 629
714 784 941 1000
448 0 537 560
537 410 714 791
537 0 714 410
0 673 380 894
714 0 941 784
0 0 380 673
380 920 448 1000
380 658 448 920
537 0 714 128
537 816 714 1000
448 556 537 1000
941 0 1000 1000
380 0 448 658
448 0 537 556
714 754 941 1000
0 718 380 1000
0 0 380 233
537 128 714 816
714 0 941 754
0 233 380 718
941 538 1000 1000
448 874 537 1000
537 0 714 128
941 0 1000 538
714 786 941 1000
380 0 448 1000
537 579 714 1000
448 0 537 874
537 128 714 579
714 414 941 786
0 0 380 233
714 0 941 414
0 642 380 1000
0 233 380 642
380 903 448 1000
380 815 448 903
380 552 448 815
448 669 537 1000
941 0 1000 1000
537 0 714 207
380 0 448 552
448 0 537 669
537 586 714 1000
537 207 714 586
714 626 941 1000
714 0 941 626
0 505 380 1000
0 0 380 505
448 864 537 1000
537 882 714 1000
941 0 1000 1000
380 457 448 1000
380 0 448 457
448 469 537 864
537 0 714 207
448 0 537 469
0 810 380 1000
714 550 941 1000
537 207 714 882
714 0 941 550
0 468 380 810
0 0 380 468
941 757 1000 1000
537 901 714 1000
537 835 714 901
448 0 537 163
537 0 714 172
941 0 1000 757
380 0 448 1000
448 163 537 1000
714 527 941 1000
0 764 380 1000
537 172 714 835
714 0 941 527
0 439 380 764
0 0 380 439
941 0 1000 1000
380 854 448 1000
448 0 537 163
380 574 448 854
0 919 380 1000
537 0 714 172
380 0 448 574
537 683 714 1000
448 163 537 1000
537 172 714 683
714 579 941 1000
0 662 380 919
714 0 941 579
0 0 380 662
941 880 1000 1000
941 722 1000 880
380 832 448 1000
380 663 448 832
448 632 537 1000
941 0 1000 722
380 0 448 663
448 0 537 632
714 731 941 1000
537 499 714 1000
537 0 714 499
0 650 380 1000
714 0 941 731
0 0 380 650
941 752 1000 1000
941 538 1000 752
380 689 448 1000
537 830 714 1000
941 0 1000 538
448 559 537 1000
380 0 448 689
448 0 537 559
537 429 714 830
537 0 714 429
714 492 941 1000
714 0 941 492
0 469 380 1000
0 0 380 469
941 237 1000 1000
941 202 1000 237
941 0 1000 202
380 669 448 1000
380 365 448 669
380 0 448 365
448 638 537 1000
714 777 941 1000
448 0 537 638
0 798 380 1000
0 625 380 798
537 0 714 1000
714 0 941 777
0 0 380 625
380 828 448 1000
380 603 448 828
448 786 537 1000
0 917 380 1000
941 0 1000 1000
380 0 448 603
537 668 714 1000
448 0 537 786
0 731 380 917
714 539 941 1000
537 0 714 668
714 0 941 539
0 388 380 731
0 0 380 388
380 0 448 62
941 548 1000 1000
380 588 448 1000
537 861 714 1000
448 649 537 1000
941 0 1000 548
380 62 448 588
448 0 537 649
537 479 714 861
537 0 714 479
714 487 941 1000
714 0 941 487
0 649 380 1000
0 0 380 649
941 236 1000 1000
380 0 448 62
941 141 1000 236
941 0 1000 141
380 670 448 1000
380 408 448 670
380 62 448 408
714 773 941 1000
537 596 714 1000
448 0 537 1000
537 0 714 596
0 549 380 1000
714 0 941 773
0 0 380 549
941 604 1000 1000
380 869 448 1000
448 0 537 83
380 572 448 869
941 0 1000 604
448 571 537 1000
380 0 448 572
448 83 537 571
714 760 941 1000
537 490 714 1000
537 0 714 490
0 551 380 1000
714 0 941 760
0 0 380 551
448 0 537 83
448 867 537 1000
941 517 1000 1000
380 573 448 1000
537 831 714 1000
941 0 1000 517
380 0 448 573
0 857 380 1000
448 83 537 867
714 652 941 1000
0 636 380 857
537 0 714 831
714 0 941 652
0 0 380 636
941 0 1000 8
448 827 537 1000
448 0 537 124
714 820 941 1000
537 726 714 1000
941 8 1000 1000
380 0 448 1000
448 124 537 827
537 366 714 726
537 0 714 366
0 761 380 1000
0 552 380 761
714 0 941 820
0 0 380 552
941 0 1000 8
380 827 448 1000
448 0 537 124
941 8 1000 1000
380 604 448 827
537 851 714 1000
448 625 537 1000
380 0 448 604
448 124 537 625
0 792 380 1000
0 618 380 792
537 0 714 851
714 0 941 1000
0 0 380 618
941 391 1000 1000
941 334 1000 391
941 170 1000 334
941 0 1000 170
380 737 448 1000
380 403 448 737
380 0 448 403
448 489 537 1000
448 0 537 489
537 672 714 1000
537 385 714 672
537 0 714 385
714 0 941 1000
0 0 380 1000
