500
500
500
500
[117, 124] [0, 0]
298 159 322 1000
465 962 495 1000
182 962 213 1000
614 923 647 1000
807 958 860 1000
322 950 360 1000
360 943 420 1000
298 0 322 159
495 861 525 1000
495 713 525 861
495 564 525 713
495 412 525 564
495 240 525 412
860 938 966 1000
718 920 807 1000
495 0 525 240
465 699 495 962
525 792 571 1000
465 353 495 699
465 0 495 353
966 670 1000 1000
268 580 298 1000
182 563 213 962
614 545 647 923
322 610 360 950
807 708 860 958
420 616 465 1000
213 684 268 1000
268 0 298 580
182 0 213 563
614 0 647 545
571 543 614 1000
360 636 420 943
966 0 1000 670
322 0 360 610
571 0 614 543
0 857 182 1000
420 0 465 616
647 549 718 1000
525 0 571 792
807 0 860 708
213 0 268 684
360 0 420 636
647 0 718 549
718 463 807 920
718 0 807 463
860 469 966 938
860 0 966 469
0 442 182 857
0 0 182 442
298 422 322 1000
268 0 298 26
268 873 298 1000
213 938 268 1000
360 0 420 58
298 248 322 422
298 0 322 248
495 757 525 1000
465 780 495 1000
718 0 807 74
718 172 807 248
495 514 525 757
465 514 495 780
718 74 807 172
571 788 614 1000
268 544 298 873
966 671 1000 1000
420 753 465 1000
525 758 571 1000
860 0 966 104
614 614 647 1000
860 883 966 1000
322 638 360 1000
182 512 213 1000
495 0 525 514
465 0 495 514
268 26 298 544
182 0 213 512
807 664 860 1000
213 644 268 938
360 663 420 1000
0 893 182 1000
614 0 647 614
966 0 1000 671
322 0 360 638
718 684 807 1000
647 535 718 1000
571 0 614 788
420 0 465 753
525 0 571 758
807 0 860 664
213 0 268 644
360 58 420 663
647 0 718 535
718 248 807 684
860 504 966 883
860 104 966 504
0 635 182 893
0 356 182 635
0 0 182 356
298 683 322 1000
298 654 322 683
268 0 298 26
182 935 213 1000
322 960 360 1000
966 950 1000 1000
614 903 647 1000
322 879 360 960
360 0 420 58
495 526 525 1000
465 823 495 1000
465 610 495 823
718 0 807 74
718 172 807 248
268 722 298 1000
182 705 213 935
614 678 647 903
718 74 807 172
966 686 1000 950
322 623 360 879
525 755 571 1000
860 0 966 104
807 749 860 1000
213 741 268 1000
360 778 420 1000
718 849 807 1000
298 0 322 654
495 0 525 526
420 594 465 1000
465 0 495 610
571 556 614 1000
268 26 298 722
182 0 213 705
614 0 647 678
966 0 1000 686
322 0 360 623
571 0 614 556
647 639 718 1000
420 0 465 594
0 810 182 1000
525 0 571 755
860 630 966 1000
807 0 860 749
213 0 268 741
360 58 420 778
647 0 718 639
718 248 807 849
860 104 966 630
0 473 182 810
0 0 182 473
298 22 322 47
298 0 322 22
182 0 213 32
298 47 322 1000
647 956 718 1000
495 877 525 1000
495 762 525 877
465 839 495 1000
807 928 860 1000
647 74 718 137
647 0 718 74
495 568 525 762
495 347 525 568
718 0 807 85
182 696 213 1000
614 687 647 1000
966 710 1000 1000
495 0 525 347
860 888 966 1000
860 0 966 114
465 435 495 839
465 0 495 435
322 638 360 1000
571 660 614 1000
420 672 465 1000
268 504 298 1000
268 0 298 504
525 661 571 1000
360 722 420 1000
860 114 966 271
807 612 860 928
718 790 807 1000
182 32 213 696
213 602 268 1000
614 0 647 687
966 0 1000 710
322 0 360 638
0 0 182 135
0 135 182 282
571 0 614 660
420 0 465 672
525 0 571 661
807 0 860 612
213 0 268 602
360 0 420 722
0 719 182 1000
647 137 718 956
718 85 807 790
860 271 966 888
0 282 182 719
298 0 322 22
298 22 322 47
268 826 298 1000
268 799 298 826
182 827 213 1000
182 0 213 32
614 826 647 1000
966 824 1000 1000
360 955 420 1000
647 74 718 137
647 0 718 74
298 598 322 1000
298 335 322 598
298 47 322 335
322 804 360 1000
718 0 807 85
465 733 495 1000
495 572 525 1000
571 761 614 1000
420 757 465 1000
525 761 571 1000
860 0 966 114
807 709 860 1000
213 697 268 1000
860 114 966 271
495 0 525 572
360 649 420 955
647 725 718 1000
0 889 182 1000
465 0 495 733
268 0 298 799
0 0 182 135
182 32 213 827
0 135 182 282
860 745 966 1000
614 0 647 826
966 0 1000 824
322 0 360 804
718 636 807 1000
571 0 614 761
420 0 465 757
525 0 571 761
807 0 860 709
213 0 268 697
360 0 420 649
647 137 718 725
718 85 807 636
860 271 966 745
0 603 182 889
0 282 182 603
298 15 322 1000
298 0 322 15
614 961 647 1000
322 955 360 1000
495 874 525 1000
495 806 525 874
268 898 298 1000
495 698 525 806
495 579 525 698
495 453 525 579
495 321 525 453
495 163 525 321
495 0 525 163
465 819 495 1000
465 647 495 819
860 950 966 1000
465 448 495 647
465 234 495 448
465 0 495 234
268 631 298 898
268 335 298 631
182 701 213 1000
268 0 298 335
718 885 807 1000
182 358 213 701
182 0 213 358
966 615 1000 1000
614 538 647 961
322 577 360 955
571 591 614 1000
614 0 647 538
420 567 465 1000
525 564 571 1000
360 658 420 1000
966 0 1000 615
647 697 718 1000
322 0 360 577
807 524 860 1000
571 0 614 591
420 0 465 567
525 0 571 564
213 508 268 1000
807 0 860 524
213 0 268 508
360 0 420 658
647 0 718 697
0 607 182 1000
718 0 807 885
860 0 966 950
0 0 182 607
298 23 322 1000
298 0 322 23
495 925 525 1000
495 898 525 925
465 955 495 1000
495 844 525 898
495 780 525 844
647 964 718 1000
495 674 525 780
