3800
4100
4400
[4, 6] [0, 0]
483 915 529 1000
590 936 637 1000
637 348 667 1000
637 202 667 348
637 0 667 202
529 868 590 1000
590 716 637 936
338 854 411 1000
411 799 483 1000
483 589 529 915
773 650 825 1000
825 526 870 1000
825 0 870 526
483 0 529 589
590 0 637 716
773 0 825 650
667 643 773 1000
194 725 338 1000
870 646 1000 1000
529 0 590 868
0 715 194 1000
411 0 483 799
338 0 411 854
667 0 773 643
870 0 1000 646
194 0 338 725
0 0 194 715
637 786 667 1000
483 805 529 1000
590 793 637 1000
773 0 825 54
773 943 825 1000
773 885 825 943
667 902 773 1000
637 408 667 786
529 805 590 1000
637 0 667 408
825 700 870 1000
825 364 870 700
825 0 870 364
667 697 773 902
194 756 338 1000
483 0 529 805
590 0 637 793
773 54 825 885
870 644 1000 1000
529 0 590 805
0 699 194 1000
411 0 483 1000
338 0 411 1000
667 0 773 697
870 0 1000 644
194 0 338 756
0 0 194 699
637 936 667 1000
773 0 825 54
338 946 411 1000
483 854 529 1000
529 868 590 1000
825 629 870 1000
483 625 529 854
338 792 411 946
194 907 338 1000
411 766 483 1000
590 612 637 1000
667 777 773 1000
637 0 667 936
825 0 870 629
483 0 529 625
590 0 637 612
870 746 1000 1000
194 681 338 907
773 54 825 1000
529 0 590 868
411 0 483 766
338 0 411 792
667 0 773 777
0 560 194 1000
870 0 1000 746
194 0 338 681
0 0 194 560
825 0 870 31
825 880 870 1000
773 903 825 1000
637 0 667 1000
773 753 825 903
338 861 411 1000
483 696 529 1000
590 701 637 1000
825 538 870 880
529 708 590 1000
0 889 194 1000
825 31 870 538
411 662 483 1000
483 0 529 696
590 0 637 701
667 663 773 1000
773 0 825 753
529 0 590 708
411 0 483 662
870 567 1000 1000
338 0 411 861
194 535 338 1000
667 0 773 663
870 0 1000 567
194 0 338 535
0 451 194 889
0 0 194 451
637 824 667 1000
637 793 667 824
637 753 667 793
825 0 870 31
483 942 529 1000
637 661 667 753
590 740 637 1000
483 606 529 942
773 686 825 1000
637 0 667 661
825 508 870 1000
825 31 870 508
529 590 590 1000
483 0 529 606
411 583 483 1000
338 590 411 1000
590 0 637 740
773 0 825 686
529 0 590 590
411 0 483 583
338 0 411 590
667 508 773 1000
