1300
1800
1600
1600
[25, 25] [0, 0]
682 980 730 1000
395 940 448 1000
315 941 395 1000
682 880 730 980
682 758 730 880
730 871 804 1000
682 542 730 758
682 318 730 542
395 726 448 940
682 0 730 318
609 751 682 1000
395 376 448 726
395 0 448 376
248 682 315 1000
248 364 315 682
0 797 113 1000
248 0 315 364
609 394 682 751
804 859 1000 1000
609 0 682 394
730 456 804 871
730 0 804 456
315 513 395 941
113 722 248 1000
315 0 395 513
0 412 113 797
0 0 113 412
113 365 248 722
113 0 248 365
448 680 609 1000
448 352 609 680
448 0 609 352
804 433 1000 859
804 0 1000 433
682 44 730 54
248 982 315 1000
682 0 730 44
804 982 1000 1000
682 928 730 1000
682 853 730 928
682 770 730 853
682 685 730 770
682 591 730 685
395 900 448 1000
609 910 682 1000
682 452 730 591
395 762 448 900
448 923 609 1000
609 750 682 910
0 886 113 1000
730 743 804 1000
315 774 395 1000
682 54 730 452
248 652 315 982
448 0 609 139
0 651 113 886
448 139 609 330
395 0 448 762
248 0 315 652
113 641 248 1000
609 0 682 750
730 0 804 743
315 0 395 774
804 628 1000 982
0 0 113 651
113 0 248 641
448 330 609 923
804 0 1000 628
682 998 730 1000
682 44 730 54
395 922 448 1000
682 983 730 998
682 967 730 983
682 0 730 44
682 878 730 967
395 802 448 922
0 878 113 1000
730 886 804 1000
248 749 315 1000
113 883 248 1000
609 741 682 1000
682 483 730 878
682 54 730 483
395 402 448 802
395 0 448 402
448 0 609 139
248 388 315 749
248 0 315 388
609 380 682 741
609 0 682 380
730 505 804 886
448 807 609 1000
448 139 609 330
804 816 1000 1000
730 0 804 505
315 502 395 1000
315 0 395 502
0 495 113 878
0 0 113 495
448 330 609 807
113 0 248 883
804 0 1000 816
682 984 730 1000
395 977 448 1000
113 984 248 1000
804 988 1000 1000
113 966 248 984
395 931 448 977
113 937 248 966
682 888 730 984
682 781 730 888
682 662 730 781
609 903 682 1000
315 0 395 101
682 461 730 662
804 929 1000 988
315 812 395 1000
395 625 448 931
682 0 730 461
609 574 682 903
448 0 609 174
730 587 804 1000
