3600
3700
4000
4000
[5, 6] [0, 0]
861 961 891 1000
487 910 518 1000
487 872 518 910
456 909 487 1000
808 912 861 1000
891 896 1000 1000
724 0 741 1000
861 522 891 961
861 0 891 522
808 611 861 912
518 597 575 1000
575 582 637 1000
487 0 518 872
456 0 487 909
741 540 808 1000
808 0 861 611
518 0 575 597
575 0 637 582
741 0 808 540
637 515 724 1000
637 0 724 515
891 465 1000 896
891 0 1000 465
244 729 456 1000
0 762 244 1000
244 422 456 729
244 0 456 422
0 394 244 762
0 0 244 394
724 647 741 1000
724 376 741 647
861 793 891 1000
808 897 861 1000
724 0 741 376
575 881 637 1000
861 539 891 793
861 283 891 539
861 0 891 283
487 678 518 1000
487 347 518 678
487 0 518 347
891 0 1000 111
456 566 487 1000
637 815 724 1000
456 0 487 566
244 898 456 1000
891 780 1000 1000
244 778 456 898
808 0 861 897
518 0 575 1000
575 0 637 881
741 0 808 1000
637 0 724 815
891 111 1000 780
244 398 456 778
244 0 456 398
0 550 244 1000
0 0 244 550
724 397 741 1000
861 862 891 1000
808 933 861 1000
891 943 1000 1000
724 0 741 397
861 599 891 862
456 680 487 1000
741 862 808 1000
487 608 518 1000
575 800 637 1000
891 0 1000 111
518 698 575 1000
861 0 891 599
487 0 518 608
456 0 487 680
808 488 861 933
808 0 861 488
637 666 724 1000
891 649 1000 943
244 820 456 1000
518 0 575 698
575 0 637 800
741 0 808 862
637 0 724 666
891 111 1000 649
0 680 244 1000
244 411 456 820
244 0 456 411
0 0 244 680
456 955 487 1000
456 837 487 955
575 0 637 63
244 953 456 1000
741 815 808 1000
724 0 741 1000
861 537 891 1000
487 532 518 1000
637 819 724 1000
891 0 1000 146
861 0 891 537
487 0 518 532
891 829 1000 1000
808 566 861 1000
518 610 575 1000
575 644 637 1000
456 0 487 837
244 0 456 137
808 0 861 566
518 0 575 610
575 63 637 644
0 819 244 1000
741 0 808 815
637 0 724 819
891 146 1000 829
244 555 456 953
244 137 456 555
0 434 244 819
0 0 244 434
487 900 518 1000
456 896 487 1000
575 0 637 63
861 542 891 1000
487 717 518 900
518 868 575 1000
518 766 575 868
637 916 724 1000
575 838 637 1000
724 0 741 1000
741 762 808 1000
891 0 1000 146
861 0 891 542
808 682 861 1000
244 914 456 1000
487 0 518 717
456 0 487 896
637 594 724 916
244 0 456 137
891 704 1000 1000
808 0 861 682
518 0 575 766
575 63 637 838
741 0 808 762
637 0 724 594
891 146 1000 704
244 609 456 914
244 137 456 609
0 0 244 1000
724 829 741 1000
575 933 637 1000
487 784 518 1000
637 0 724 71
487 584 518 784
456 619 487 1000
724 0 741 829
861 500 891 1000
861 0 891 500
637 822 724 1000
487 0 518 584
456 0 487 619
575 616 637 933
808 543 861 1000
518 539 575 1000
741 600 808 1000
808 0 861 543
518 0 575 539
0 865 244 1000
891 672 1000 1000
575 0 637 616
741 0 808 600
244 807 456 1000
637 71 724 822
891 0 1000 672
244 439 456 807
244 0 456 439
0 443 244 865
0 0 244 443
487 741 518 1000
456 919 487 1000
487 638 518 741
456 807 487 919
518 905 575 1000
637 0 724 71
518 766 575 905
741 785 808 1000
575 742 637 1000
724 0 741 1000
861 0 891 1000
487 0 518 638
808 587 861 1000
456 0 487 807
637 685 724 1000
244 872 456 1000
808 0 861 587
0 855 244 1000
518 0 575 766
575 0 637 742
741 0 808 785
637 71 724 685
891 507 1000 1000
891 0 1000 507
244 599 456 872
244 322 456 599
244 0 456 322
0 485 244 855
0 0 244 485
487 930 518 1000
724 0 741 1000
861 892 891 1000
891 959 1000 1000
518 863 575 1000
861 514 891 892
487 510 518 930
456 569 487 1000
0 937 244 1000
861 0 891 514
487 0 518 510
808 671 861 1000
456 0 487 569
808 338 861 671
808 0 861 338
518 494 575 863
575 634 637 1000
741 645 808 1000
637 698 724 1000
518 0 575 494
891 658 1000 959
575 0 637 634
741 0 808 645
637 0 724 698
891 0 1000 658
0 642 244 937
244 557 456 1000
244 0 456 557
0 0 244 642
861 850 891 1000
808 955 861 1000
456 899 487 1000
487 884 518 1000
575 908 637 1000
637 905 724 1000
741 851 808 1000
861 508 891 850
487 528 518 884
456 533 487 899
808 725 861 955
861 0 891 508
487 0 518 528
456 0 487 533
518 695 575 1000
637 682 724 905
0 870 244 1000
244 844 456 1000
808 0 861 725
891 638 1000 1000
518 0 575 695
575 0 637 908
741 0 808 851
637 0 724 682
891 0 1000 638
244 458 456 844
244 0 456 458
0 464 244 870
0 0 244 464
861 779 891 1000
741 952 808 1000
808 946 861 1000
456 826 487 1000
724 0 741 1000
861 470 891 779
487 688 518 1000
741 805 808 952
891 0 1000 103
575 782 637 1000
861 0 891 470
808 657 861 946
0 926 244 1000
518 665 575 1000
487 0 518 688
456 0 487 826
637 627 724 1000
808 0 861 657
891 661 1000 1000
518 0 575 665
575 0 637 782
741 0 808 805
637 0 724 627
891 103 1000 661
244 671 456 1000
244 354 456 671
244 0 456 354
0 569 244 926
0 0 244 569
724 654 741 1000
861 954 891 1000
861 925 891 954
456 912 487 1000
487 667 518 1000
0 958 244 1000
724 0 741 654
891 0 1000 103
518 777 575 1000
861 490 891 925
808 734 861 1000
575 770 637 1000
861 0 891 490
741 746 808 1000
487 0 518 667
244 868 456 1000
456 0 487 912
637 611 724 1000
891 697 1000 1000
808 0 861 734
518 0 575 777
575 0 637 770
741 0 808 746
637 0 724 611
891 103 1000 697
0 665 244 958
244 458 456 868
244 0 456 458
0 0 244 665
724 623 741 1000
861 969 891 1000
575 972 637 1000
741 971 808 1000
724 492 741 623
891 963 1000 1000
575 929 637 972
808 890 861 1000
518 854 575 1000
724 0 741 492
861 687 891 969
861 356 891 687
861 0 891 356
741 800 808 971
808 632 861 890
518 612 575 854
575 616 637 929
0 880 244 1000
487 0 518 1000
637 646 724 1000
456 0 487 1000
808 0 861 632
518 0 575 612
575 0 637 616
741 0 808 800
637 0 724 646
891 0 1000 963
244 0 456 1000
0 0 244 880
