3500
3900
3800
3900
[12, 6] [0, 62]
True
True
True
True
True
True
True
True
True
True
True
True
True
True
352 618 391 1000
561 943 603 1000
697 876 738 1000
311 888 352 1000
603 909 657 1000
657 803 697 1000
936 846 1000 1000
833 896 936 1000
521 719 561 1000
352 319 391 618
352 0 391 319
738 392 778 1000
738 0 778 392
657 409 697 803
657 0 697 409
391 772 481 1000
159 790 255 1000
0 861 159 1000
521 0 561 719
481 0 521 1000
697 0 738 876
311 0 352 888
561 0 603 943
603 0 657 909
778 0 833 1000
255 0 311 1000
936 0 1000 846
391 0 481 772
159 0 255 790
833 0 936 896
0 0 159 861
352 618 391 1000
561 943 603 1000
697 876 738 1000
311 888 352 1000
603 909 657 1000
657 803 697 1000
936 846 1000 1000
833 896 936 1000
521 719 561 1000
352 319 391 618
352 0 391 319
738 392 778 1000
738 0 778 392
657 409 697 803
657 0 697 409
391 772 481 1000
159 790 255 1000
0 861 159 1000
521 0 561 719
481 0 521 1000
697 0 738 876
311 0 352 888
561 0 603 943
603 0 657 909
778 0 833 1000
255 0 311 1000
936 0 1000 846
391 0 481 772
159 0 255 790
833 0 936 896
0 0 159 861
352 40 391 1000
352 0 391 40
561 889 603 1000
521 703 561 1000
521 541 561 703
521 369 561 541
521 189 561 369
521 0 561 189
697 790 738 1000
697 602 738 790
0 940 159 1000
561 648 603 889
391 859 481 1000
833 856 936 1000
311 606 352 1000
778 692 833 1000
159 821 255 1000
481 506 521 1000
481 0 521 506
603 554 657 1000
697 0 738 602
311 0 352 606
561 0 603 648
603 0 657 554
778 0 833 692
255 0 311 1000
936 0 1000 1000
391 0 481 859
159 0 255 821
833 0 936 856
0 0 159 940
481 822 521 1000
481 708 521 822
311 799 352 1000
561 808 603 1000
697 761 738 1000
255 731 311 1000
0 906 159 1000
738 605 778 1000
657 613 697 1000
603 654 657 1000
778 699 833 1000
936 721 1000 1000
738 0 778 605
657 0 697 613
521 0 561 1000
481 0 521 708
697 0 738 761
311 0 352 799
561 0 603 808
603 0 657 654
778 0 833 699
391 558 481 1000
255 0 311 731
159 541 255 1000
833 571 936 1000
936 0 1000 721
391 0 481 558
159 0 255 541
833 0 936 571
0 469 159 906
0 0 159 469
352 39 391 1000
352 0 391 39
311 803 352 1000
778 930 833 1000
311 702 352 803
603 913 657 1000
561 857 603 1000
561 685 603 857
778 762 833 930
255 776 311 1000
603 656 657 913
936 738 1000 1000
833 788 936 1000
738 0 778 1000
657 0 697 1000
521 0 561 1000
481 0 521 1000
