5800
5700
6200
[6, 10] [0, 0]
949 656 1000 1000
949 611 1000 656
473 859 583 1000
473 742 583 859
949 0 1000 611
727 526 795 1000
672 0 727 1000
727 0 795 526
583 566 672 1000
377 558 473 1000
583 0 672 566
377 0 473 558
795 531 949 1000
473 0 583 742
795 0 949 531
0 722 377 1000
0 495 377 722
0 256 377 495
0 0 377 256
949 0 1000 16
949 910 1000 1000
672 0 727 51
473 864 583 1000
727 719 795 1000
949 489 1000 910
949 16 1000 489
583 616 672 1000
377 625 473 1000
795 703 949 1000
672 51 727 1000
727 0 795 719
583 0 672 616
377 0 473 625
473 0 583 864
795 0 949 703
0 652 377 1000
0 341 377 652
0 0 377 341
949 0 1000 16
672 0 727 51
949 912 1000 1000
949 743 1000 912
727 779 795 1000
583 684 672 1000
377 637 473 1000
949 16 1000 743
473 616 583 1000
672 51 727 1000
727 0 795 779
583 0 672 684
377 0 473 637
473 0 583 616
795 491 949 1000
795 0 949 491
0 711 377 1000
0 437 377 711
0 0 377 437
949 535 1000 1000
949 493 1000 535
949 309 1000 493
473 885 583 1000
949 0 1000 309
672 663 727 1000
672 333 727 663
672 0 727 333
727 593 795 1000
583 743 672 1000
795 753 949 1000
727 0 795 593
583 0 672 743
377 0 473 1000
473 0 583 885
0 715 377 1000
795 0 949 753
0 358 377 715
0 0 377 358
672 909 727 1000
672 835 727 909
672 741 727 835
727 912 795 1000
727 824 795 912
377 847 473 1000
377 743 473 847
583 650 672 1000
473 703 583 1000
949 0 1000 1000
672 0 727 741
727 0 795 824
583 0 672 650
377 0 473 743
473 0 583 703
0 768 377 1000
795 0 949 1000
0 394 377 768
0 0 377 394
949 0 1000 1000
672 899 727 1000
727 872 795 1000
672 680 727 899
795 918 949 1000
672 407 727 680
672 0 727 407
377 737 473 1000
727 468 795 872
727 0 795 468
795 0 949 216
583 553 672 1000
583 0 672 553
377 0 473 737
473 0 583 1000
795 216 949 918
0 661 377 1000
0 349 377 661
0 0 377 349
949 931 1000 1000
583 940 672 1000
727 800 795 1000
0 898 377 1000
795 844 949 1000
377 708 473 1000
583 616 672 940
795 0 949 216
473 649 583 1000
949 0 1000 931
672 0 727 1000
727 0 795 800
583 0 672 616
377 0 473 708
473 0 583 649
795 216 949 844
0 629 377 898
0 351 377 629
0 0 377 351
672 0 727 52
672 858 727 1000
583 849 672 1000
583 761 672 849
377 0 473 91
377 813 473 1000
473 0 583 109
473 109 583 236
949 0 1000 1000
672 52 727 858
727 0 795 1000
583 0 672 761
377 91 473 813
795 529 949 1000
473 236 583 1000
795 0 949 529
0 687 377 1000
0 354 377 687
0 0 377 354
672 0 727 52
727 906 795 1000
377 0 473 91
949 189 1000 1000
949 0 1000 189
473 0 583 109
473 109 583 236
473 792 583 1000
672 524 727 1000
672 52 727 524
727 524 795 906
377 637 473 1000
727 0 795 524
377 91 473 637
795 605 949 1000
473 236 583 792
583 0 672 1000
795 0 949 605
0 0 377 1000
949 0 1000 1000
672 484 727 1000
377 920 473 1000
377 0 473 94
672 275 727 484
672 0 727 275
727 736 795 1000
727 499 795 736
377 729 473 920
727 0 795 499
583 594 672 1000
473 642 583 1000
583 0 672 594
377 94 473 729
795 575 949 1000
473 0 583 642
795 0 949 575
0 745 377 1000
0 0 377 745
672 788 727 1000
727 908 795 1000
583 903 672 1000
377 0 473 94
672 551 727 788
727 664 795 908
795 821 949 1000
949 0 1000 1000
672 0 727 551
583 549 672 903
377 603 473 1000
727 0 795 664
583 0 672 549
377 94 473 603
0 810 377 1000
473 0 583 1000
795 0 949 821
0 407 377 810
0 0 377 407
949 813 1000 1000
949 0 1000 45
727 883 795 1000
583 771 672 1000
377 804 473 1000
795 0 949 113
473 756 583 1000
0 914 377 1000
949 45 1000 813
795 695 949 1000
672 0 727 1000
727 0 795 883
583 0 672 771
377 0 473 804
473 0 583 756
795 113 949 695
0 644 377 914
0 329 377 644
0 0 377 329
949 0 1000 1000
672 700 727 1000
672 497 727 700
672 268 727 497
473 874 583 1000
672 0 727 268
377 807 473 1000
795 0 949 113
727 690 795 1000
583 687 672 1000
795 762 949 1000
727 0 795 690
583 0 672 687
377 0 473 807
473 0 583 874
795 113 949 762
0 652 377 1000
0 348 377 652
0 0 377 348
