7200
6900
6400
6500
[4, 2] [0, 68]
True
True
True
True
True
True
181 0 213 1000
43 566 81 1000
554 904 596 1000
496 869 554 1000
213 920 271 1000
81 852 141 1000
761 864 831 1000
831 870 905 1000
43 294 81 566
43 0 81 294
141 701 181 1000
0 706 43 1000
141 353 181 701
141 0 181 353
554 566 596 904
496 616 554 869
213 656 271 920
368 699 428 1000
308 706 368 1000
554 0 596 566
596 526 654 1000
905 718 1000 1000
0 0 43 706
596 0 654 526
496 0 554 616
213 0 271 656
368 0 428 699
308 0 368 706
81 0 141 852
428 0 496 1000
761 0 831 864
831 0 905 870
905 0 1000 718
654 0 761 1000
181 911 213 1000
271 789 308 1000
271 745 308 789
271 634 308 745
43 828 81 1000
43 683 81 828
554 861 596 1000
554 706 596 861
905 897 1000 1000
368 790 428 1000
141 662 181 1000
0 694 43 1000
181 486 213 911
181 0 213 486
654 821 761 1000
213 638 271 1000
496 629 554 1000
596 619 654 1000
271 0 308 634
43 0 81 683
141 0 181 662
554 0 596 706
0 0 43 694
596 0 654 619
496 0 554 629
213 0 271 638
368 0 428 790
308 0 368 1000
81 0 141 1000
428 0 496 1000
761 0 831 1000
831 0 905 1000
905 0 1000 897
654 0 761 821
181 911 213 1000
271 789 308 1000
271 745 308 789
271 634 308 745
43 828 81 1000
43 683 81 828
554 861 596 1000
554 706 596 861
905 897 1000 1000
368 790 428 1000
141 662 181 1000
0 694 43 1000
181 486 213 911
181 0 213 486
654 821 761 1000
213 638 271 1000
496 629 554 1000
596 619 654 1000
271 0 308 634
43 0 81 683
141 0 181 662
554 0 596 706
0 0 43 694
596 0 654 619
496 0 554 629
213 0 271 638
368 0 428 790
308 0 368 1000
81 0 141 1000
428 0 496 1000
761 0 831 1000
831 0 905 1000
905 0 1000 897
654 0 761 821
181 746 213 1000
181 737 213 746
181 724 213 737
181 703 213 724
181 678 213 703
181 643 213 678
271 570 308 1000
43 932 81 1000
0 942 43 1000
0 887 43 942
213 772 271 1000
308 830 368 1000
368 779 428 1000
654 873 761 1000
43 555 81 932
596 678 654 1000
181 0 213 643
271 0 308 570
43 0 81 555
905 763 1000 1000
141 0 181 1000
554 0 596 1000
0 0 43 887
596 0 654 678
496 0 554 1000
213 0 271 772
368 0 428 779
308 0 368 830
81 0 141 1000
428 0 496 1000
761 0 831 1000
831 0 905 1000
905 0 1000 763
654 0 761 873
181 685 213 1000
181 654 213 685
43 844 81 1000
43 784 81 844
141 889 181 1000
141 812 181 889
0 860 43 1000
428 893 496 1000
554 819 596 1000
761 886 831 1000
81 848 141 1000
831 859 905 1000
308 814 368 1000
368 767 428 1000
213 718 271 1000
496 683 554 1000
596 666 654 1000
181 0 213 654
271 0 308 1000
43 0 81 784
141 0 181 812
554 0 596 819
0 0 43 860
596 0 654 666
496 0 554 683
213 0 271 718
368 0 428 767
308 0 368 814
81 0 141 848
428 0 496 893
761 0 831 886
831 0 905 859
905 0 1000 1000
654 0 761 1000
